datetime temp humidity pressure VOC pm2.5
52-92-00 22:34:24 29 66.3 1015.8 42574.0 5
52-92-00 22:34:32 29 66.3 1015.8 42615.0 5
52-92-00 22:34:41 29 66.3 1015.8 42864.0 20
52-92-00 22:34:49 29 66.3 1015.8 42615.0 10
52-92-00 22:34:57 29 66.3 1015.8 42533.0 15
52-92-00 22:35:06 29 66.3 1015.8 42698.0 7
52-92-00 22:35:14 29 66.3 1015.8 42656.0 10
52-92-00 22:35:23 29 66.3 1015.8 42698.0 5
52-92-00 22:35:31 29 66.3 1015.8 42698.0 7
52-92-00 22:35:39 29 66.2 1015.8 42615.0 12
52-92-00 22:35:48 29 66.3 1015.8 42533.0 12
52-92-00 22:35:56 29 66.2 1015.8 42698.0 7
52-92-00 22:36:05 29 66.2 1015.8 42698.0 10
52-92-00 22:36:13 29 66.2 1015.8 42615.0 10
52-92-00 22:36:21 29 66.2 1015.8 42698.0 12
52-92-00 22:36:30 29 66.2 1015.8 42615.0 7
52-92-00 22:36:38 29 66.2 1015.8 42574.0 10
52-92-00 22:36:47 29 66.2 1015.8 42739.0 7
52-92-00 22:36:55 29 66.2 1015.7 42615.0 12
52-92-00 22:37:04 29 66.2 1015.7 42492.0 5
52-92-00 22:37:12 29 66.2 1015.7 42822.0 7
52-92-00 22:37:20 29 66.2 1015.7 42615.0 5
52-92-00 22:37:29 29 66.2 1015.7 42780.0 5
52-92-00 22:37:37 29 66.2 1015.7 42533.0 7
52-92-00 22:37:45 29 66.2 1015.7 42533.0 7
52-92-00 22:37:54 29 66.2 1015.7 42533.0 12
52-92-00 22:38:02 29 66.2 1015.7 42822.0 5
52-92-00 22:38:10 29 66.2 1015.7 42864.0 5
52-92-00 22:38:19 29 66.2 1015.7 42905.0 10
52-92-00 22:38:27 29 66.2 1015.7 42822.0 7
52-92-00 22:38:35 29 66.2 1015.7 42615.0 5
52-92-00 22:38:44 29 66.2 1015.7 42864.0 7
52-92-00 22:38:52 29 66.2 1015.7 42698.0 10
52-92-00 22:39:01 29 66.2 1015.7 42822.0 5
52-92-00 22:39:09 29 66.2 1015.7 42905.0 12
52-92-00 22:39:17 29 66.2 1015.7 42780.0 7
52-92-00 22:39:26 29 66.2 1015.7 42905.0 10
52-92-00 22:39:34 29 66.2 1015.7 42780.0 5
52-92-00 22:39:42 29 66.2 1015.7 42656.0 5
52-92-00 22:39:51 29 66.2 1015.7 42739.0 12
52-92-00 22:39:59 29 66.2 1015.7 42822.0 15
52-92-00 22:40:08 29 66.2 1015.7 42905.0 7
52-92-00 22:40:16 29 66.2 1015.7 42739.0 17
52-92-00 22:40:24 29 66.1 1015.7 42822.0 7
52-92-00 22:40:33 29 66.2 1015.7 42864.0 7
52-92-00 22:40:41 29 66.2 1015.7 42864.0 12
52-92-00 22:40:50 29 66.2 1015.7 42533.0 5
52-92-00 22:40:58 29 66.1 1015.7 42698.0 15
52-92-00 22:41:07 29 66.1 1015.7 42739.0 17
52-92-00 22:41:15 29 66.1 1015.7 42492.0 7
52-92-00 22:41:23 29 66.1 1015.7 42698.0 10
52-92-00 22:41:32 29 66.1 1015.7 42698.0 7
52-92-00 22:41:40 29 66.1 1015.7 42739.0 10
52-92-00 22:41:49 29 66.1 1015.7 42615.0 10
52-92-00 22:41:57 29 66.1 1015.7 42739.0 7
52-92-00 22:42:05 29 66.1 1015.7 42864.0 12
52-92-00 22:42:14 29 66.1 1015.7 42615.0 5
52-92-00 22:42:22 29 66.1 1015.7 42822.0 7
52-92-00 22:42:31 29 66.1 1015.7 42656.0 25
52-92-00 22:42:39 29 66.1 1015.7 42656.0 5
52-92-00 22:42:47 29 66.1 1015.7 42905.0 7
52-92-00 22:42:56 29 66.1 1015.7 42780.0 7
52-92-00 22:43:04 29 66.1 1015.7 42864.0 7
52-92-00 22:43:12 29 66.1 1015.7 42698.0 15
52-92-00 22:43:21 29 66.1 1015.7 42864.0 7
52-92-00 22:43:29 29 66.1 1015.7 42905.0 7
52-92-00 22:43:37 29 66.1 1015.7 42905.0 7
52-92-00 22:43:46 29 66.1 1015.7 42905.0 7
52-92-00 22:43:54 29 66.1 1015.7 42822.0 5
52-92-00 22:44:03 29 66.1 1015.7 42947.0 10
52-92-00 22:44:11 29 66.1 1015.7 42780.0 5
52-92-00 22:44:19 29 66.1 1015.7 42822.0 12
52-92-00 22:44:28 29 66.1 1015.7 42822.0 7
52-92-00 22:44:36 29 66.1 1015.7 42989.0 10
52-92-00 22:44:44 29 66.1 1015.7 42905.0 5
52-92-00 22:44:53 29 66.1 1015.7 42947.0 20
52-92-00 22:45:01 29 66.1 1015.7 42864.0 12
52-92-00 22:45:09 29 66.1 1015.7 42739.0 17
52-92-00 22:45:18 29 66.1 1015.7 42905.0 5
52-92-00 22:45:26 29 66.0 1015.7 42989.0 5
52-92-00 22:45:35 29 66.1 1015.7 42864.0 22
52-92-00 22:45:43 29 66.0 1015.7 42905.0 5
52-92-00 22:45:51 29 66.1 1015.7 42698.0 7
52-92-00 22:46:00 29 66.1 1015.7 42698.0 7
52-92-00 22:46:08 29 66.1 1015.7 42947.0 10
52-92-00 22:46:17 29 66.1 1015.7 42780.0 15
52-92-00 22:46:25 29 66.1 1015.7 42739.0 5
52-92-00 22:46:33 29 66.1 1015.7 42739.0 7
52-92-00 22:46:42 29 66.1 1015.7 42698.0 10
52-92-00 22:46:50 29 66.1 1015.7 42739.0 12
52-92-00 22:46:59 29 66.0 1015.7 42698.0 5
52-92-00 22:47:07 29 66.0 1015.7 42698.0 10
52-92-00 22:47:15 29 66.0 1015.7 42822.0 5
52-92-00 22:47:24 29 66.1 1015.7 42656.0 17
52-92-00 22:47:32 29 66.0 1015.7 42615.0 5
52-92-00 22:47:41 29 66.0 1015.7 42615.0 7
52-92-00 22:47:49 29 66.0 1015.7 42656.0 10
52-92-00 22:47:57 29 66.0 1015.7 42451.0 10
52-92-00 22:48:06 29 66.1 1015.7 42410.0 15
52-92-00 22:48:14 29 66.0 1015.7 42533.0 7
52-92-00 22:48:23 29 66.0 1015.7 42574.0 17
52-92-00 22:48:31 29 66.0 1015.7 42656.0 15
52-92-00 22:48:39 29 66.1 1015.7 42492.0 10
52-92-00 22:48:48 29 66.0 1015.7 42451.0 5
52-92-00 22:48:56 29 66.0 1015.7 42615.0 5
52-92-00 22:49:04 29 66.0 1015.7 42574.0 5
52-92-00 22:49:13 29 66.0 1015.7 42410.0 5
52-92-00 22:49:21 29 66.0 1015.7 42451.0 5
52-92-00 22:49:29 29 66.0 1015.7 42492.0 12
52-92-00 22:49:38 29 66.0 1015.7 42615.0 7
52-92-00 22:49:46 29 66.0 1015.7 42574.0 7
52-92-00 22:49:55 29 66.0 1015.7 42329.0 45
52-92-00 22:50:03 29 66.0 1015.7 42615.0 5
52-92-00 22:50:11 29 66.0 1015.7 42492.0 5
52-92-00 22:50:20 29 66.0 1015.7 42492.0 10
52-92-00 22:50:28 29 66.0 1015.7 42492.0 10
52-92-00 22:50:36 29 66.0 1015.7 42533.0 7
52-92-00 22:50:45 29 66.0 1015.7 42533.0 15
52-92-00 22:50:53 29 66.0 1015.7 42574.0 5
52-92-00 22:51:02 29 66.0 1015.7 42410.0 7
52-92-00 22:51:10 29 66.0 1015.7 42451.0 7
52-92-00 22:51:18 29 66.0 1015.7 42615.0 12
52-92-00 22:51:27 29 66.0 1015.7 42615.0 12
52-92-00 22:51:35 29 66.0 1015.7 42451.0 5
52-92-00 22:51:43 29 66.0 1015.7 42410.0 12
52-92-00 22:51:52 29 66.0 1015.7 42451.0 7
52-92-00 22:52:00 29 66.0 1015.7 42410.0 5
52-92-00 22:52:09 29 66.0 1015.7 42329.0 7
52-92-00 22:52:17 29 66.0 1015.7 42574.0 5
52-92-00 22:52:26 29 66.0 1015.7 42492.0 7
52-92-00 22:52:34 29 66.0 1015.7 42369.0 12
52-92-00 22:52:42 29 66.0 1015.7 42451.0 15
52-92-00 22:52:51 29 66.0 1015.7 42410.0 5
52-92-00 22:52:59 29 66.0 1015.7 42533.0 7
52-92-00 22:53:08 29 66.0 1015.7 42533.0 10
52-92-00 22:53:16 29 66.0 1015.7 42533.0 12
52-92-00 22:53:25 29 66.0 1015.7 42492.0 7
52-92-00 22:53:33 29 66.0 1015.7 42698.0 12
52-92-00 22:53:41 29 66.0 1015.7 42615.0 5
52-92-00 22:53:50 29 66.0 1015.7 42451.0 5
52-92-00 22:53:58 29 66.0 1015.7 42656.0 5
52-92-00 22:54:06 29 66.0 1015.7 42739.0 25
52-92-00 22:54:15 29 66.0 1015.7 42739.0 12
52-92-00 22:54:23 29 66.0 1015.7 42533.0 5
52-92-00 22:54:31 29 66.0 1015.7 42698.0 10
52-92-00 22:54:40 29 66.0 1015.7 42656.0 7
52-92-00 22:54:48 29 66.0 1015.7 42615.0 7
52-92-00 22:54:56 29 66.0 1015.7 42492.0 7
52-92-00 22:55:05 29 66.0 1015.7 42739.0 22
52-92-00 22:55:13 29 66.0 1015.7 42698.0 20
52-92-00 22:55:22 29 66.0 1015.7 42739.0 10
52-92-00 22:55:30 29 66.0 1015.7 42822.0 7
52-92-00 22:55:38 29 66.0 1015.7 42905.0 10
52-92-00 22:55:47 29 66.0 1015.7 42615.0 10
52-92-00 22:55:55 29 66.0 1015.7 42780.0 7
52-92-00 22:56:03 29 66.0 1015.7 42739.0 7
52-92-00 22:56:12 29 66.0 1015.7 42739.0 12
52-92-00 22:56:20 29 66.0 1015.7 42739.0 5
52-92-00 22:56:29 29 66.0 1015.7 42739.0 7
52-92-00 22:56:37 29 66.0 1015.7 42698.0 5
52-92-00 22:56:45 29 66.0 1015.7 42780.0 5
52-92-00 22:56:54 29 66.0 1015.7 42698.0 12
52-92-00 22:57:02 29 66.0 1015.7 42574.0 5
52-92-00 22:57:10 29 66.0 1015.7 42656.0 10
52-92-00 22:57:19 29 66.0 1015.7 42574.0 7
52-92-00 22:57:27 29 66.0 1015.7 42656.0 7
52-92-00 22:57:36 29 66.0 1015.7 42615.0 12
52-92-00 22:57:44 29 66.0 1015.7 42615.0 5
52-92-00 22:57:53 29 66.0 1015.7 42615.0 5
52-92-00 22:58:01 29 66.0 1015.7 42739.0 17
52-92-00 22:58:09 29 66.0 1015.7 42451.0 22
52-92-00 22:58:18 29 66.0 1015.7 42615.0 5
52-92-00 22:58:26 29 65.9 1015.7 42574.0 7
52-92-00 22:58:35 29 66.0 1015.7 42698.0 5
52-92-00 22:58:43 29 65.9 1015.7 42698.0 7
52-92-00 22:58:51 29 65.9 1015.7 42615.0 7
52-92-00 22:59:00 29 65.9 1015.7 42698.0 17
52-92-00 22:59:08 29 65.9 1015.7 42574.0 5
52-92-00 22:59:17 29 65.9 1015.7 42739.0 7
52-92-00 22:59:25 29 65.9 1015.7 42739.0 5
52-92-00 22:59:33 29 65.9 1015.7 42574.0 7
52-92-00 22:59:42 29 65.9 1015.7 42656.0 5
52-92-00 22:59:50 29 65.9 1015.7 42574.0 5
52-92-00 22:59:58 29 66.0 1015.7 42780.0 10
52-92-00 23:00:07 29 65.9 1015.7 42739.0 5
52-92-00 23:00:15 29 65.9 1015.7 42780.0 7
52-92-00 23:00:23 29 65.9 1015.7 42698.0 5
52-92-00 23:00:32 29 65.9 1015.7 42615.0 5
52-92-00 23:00:40 29 65.9 1015.7 42574.0 17
52-92-00 23:00:49 29 65.9 1015.7 42739.0 5
52-92-00 23:00:57 29 65.9 1015.7 42533.0 5
52-92-00 23:01:05 29 65.9 1015.7 42656.0 5
52-92-00 23:01:14 29 65.9 1015.7 42698.0 10
52-92-00 23:01:22 29 65.9 1015.7 42739.0 7
52-92-00 23:01:30 29 65.9 1015.7 42698.0 7
52-92-00 23:01:39 29 65.9 1015.7 42615.0 10
52-92-00 23:01:47 29 65.9 1015.7 42698.0 10
52-92-00 23:01:56 29 65.9 1015.7 42656.0 5
52-92-00 23:02:04 29 65.9 1015.7 42698.0 5
52-92-00 23:02:12 29 65.9 1015.7 42656.0 10
52-92-00 23:02:21 29 65.9 1015.7 42656.0 12
52-92-00 23:02:29 29 65.9 1015.7 42656.0 5
52-92-00 23:02:37 29 65.9 1015.7 42615.0 7
52-92-00 23:02:46 29 65.9 1015.7 42656.0 7
52-92-00 23:02:54 29 65.9 1015.7 42492.0 7
52-92-00 23:03:03 29 65.9 1015.7 42329.0 10
52-92-00 23:03:11 29 65.9 1015.7 42451.0 12
52-92-00 23:03:20 29 65.9 1015.7 42533.0 12
52-92-00 23:03:28 29 65.9 1015.7 42492.0 7
52-92-00 23:03:36 29 65.9 1015.7 42533.0 12
52-92-00 23:03:45 29 65.9 1015.7 42410.0 7
52-92-00 23:03:53 29 65.9 1015.7 42410.0 12
52-92-00 23:04:02 29 65.9 1015.7 42533.0 5
52-92-00 23:04:10 29 65.9 1015.7 42533.0 17
52-92-00 23:04:19 29 65.9 1015.7 42533.0 7
52-92-00 23:04:27 29 65.9 1015.7 42533.0 12
52-92-00 23:04:35 29 65.9 1015.7 42533.0 17
52-92-00 23:04:44 29 65.9 1015.7 42739.0 12
52-92-00 23:04:52 29 65.9 1015.7 42615.0 7
52-92-00 23:05:00 29 65.9 1015.7 42574.0 10
52-92-00 23:05:09 29 65.9 1015.7 42574.0 12
52-92-00 23:05:17 29 65.9 1015.7 42822.0 7
52-92-00 23:05:25 29 65.9 1015.7 42698.0 27
52-92-00 23:05:34 29 65.9 1015.7 42822.0 15
52-92-00 23:05:42 29 65.9 1015.7 42615.0 45
52-92-00 23:05:50 29 65.9 1015.7 42492.0 10
52-92-00 23:05:59 29 65.9 1015.7 42698.0 10
52-92-00 23:06:07 29 65.9 1015.7 42656.0 5
52-92-00 23:06:16 29 65.9 1015.6 42615.0 7
52-92-00 23:06:24 29 65.9 1015.7 42615.0 20
52-92-00 23:06:32 29 65.9 1015.7 42739.0 5
52-92-00 23:06:41 29 65.9 1015.7 42698.0 7
52-92-00 23:06:49 29 65.9 1015.7 42656.0 7
52-92-00 23:06:57 29 65.9 1015.6 42739.0 5
52-92-00 23:07:06 29 65.9 1015.7 42615.0 10
52-92-00 23:07:14 29 65.8 1015.7 42656.0 7
52-92-00 23:07:23 29 65.8 1015.7 42574.0 5
52-92-00 23:07:31 29 65.9 1015.7 42451.0 15
52-92-00 23:07:39 29 65.8 1015.7 42656.0 7
52-92-00 23:07:48 29 65.9 1015.7 42410.0 10
52-92-00 23:07:56 29 65.8 1015.6 42492.0 5
52-92-00 23:08:05 29 65.8 1015.6 42698.0 5
52-92-00 23:08:13 29 65.8 1015.6 42615.0 10
52-92-00 23:08:21 29 65.9 1015.6 42615.0 10
52-92-00 23:08:30 29 65.8 1015.6 42574.0 5
52-92-00 23:08:38 29 65.8 1015.7 42574.0 7
52-92-00 23:08:47 29 65.8 1015.7 42533.0 5
52-92-00 23:08:55 29 65.8 1015.6 42533.0 7
52-92-00 23:09:03 29 65.8 1015.6 42533.0 7
52-92-00 23:09:12 29 65.8 1015.6 42615.0 10
52-92-00 23:09:20 29 65.8 1015.6 42492.0 5
52-92-00 23:09:29 29 65.8 1015.6 42615.0 12
52-92-00 23:09:37 29 65.8 1015.6 42533.0 7
52-92-00 23:09:45 29 65.8 1015.6 42451.0 32
52-92-00 23:09:54 29 65.8 1015.6 42615.0 7
52-92-00 23:10:02 29 65.8 1015.6 42369.0 5
52-92-00 23:10:11 29 65.8 1015.6 42698.0 10
52-92-00 23:10:19 29 65.8 1015.6 42656.0 10
52-92-00 23:10:27 29 65.8 1015.6 42698.0 5
52-92-00 23:10:36 29 65.8 1015.6 42656.0 22
52-92-00 23:10:44 29 65.8 1015.6 42739.0 7
52-92-00 23:10:52 29 65.8 1015.6 42533.0 10
52-92-00 23:11:01 29 65.8 1015.6 42656.0 7
52-92-00 23:11:09 29 65.8 1015.6 42574.0 5
52-92-00 23:11:17 29 65.8 1015.6 42739.0 12
52-92-00 23:11:26 29 65.8 1015.6 42410.0 7
52-92-00 23:11:34 29 65.8 1015.6 42698.0 15
52-92-00 23:11:43 29 65.8 1015.6 42615.0 7
52-92-00 23:11:51 29 65.8 1015.6 42656.0 5
52-92-00 23:11:59 29 65.8 1015.6 42656.0 5
52-92-00 23:12:08 29 65.8 1015.6 42656.0 5
52-92-00 23:12:16 29 65.8 1015.6 42656.0 7
52-92-00 23:12:24 29 65.8 1015.6 42822.0 12
52-92-00 23:12:33 29 65.8 1015.6 42574.0 5
52-92-00 23:12:41 29 65.8 1015.6 42574.0 12
52-92-00 23:12:50 29 65.8 1015.6 42574.0 7
52-92-00 23:12:58 29 65.8 1015.6 42533.0 5
52-92-00 23:13:06 29 65.8 1015.6 42615.0 7
52-92-00 23:13:15 29 65.8 1015.6 42656.0 7
52-92-00 23:13:23 29 65.8 1015.7 42615.0 12
52-92-00 23:13:31 29 65.8 1015.6 42574.0 5
52-92-00 23:13:40 29 65.8 1015.6 42574.0 10
52-92-00 23:13:48 29 65.8 1015.6 42533.0 7
52-92-00 23:13:57 29 65.8 1015.6 42533.0 15
52-92-00 23:14:05 29 65.8 1015.6 42248.0 15
52-92-00 23:14:14 29 65.8 1015.6 42329.0 12
52-92-00 23:14:22 29 65.8 1015.6 42410.0 5
52-92-00 23:14:30 29 65.8 1015.6 42451.0 10
52-92-00 23:14:39 29 65.8 1015.6 42410.0 12
52-92-00 23:14:47 29 65.8 1015.7 42369.0 7
52-92-00 23:14:56 29 65.8 1015.6 42574.0 7
52-92-00 23:15:04 29 65.8 1015.6 42533.0 7
52-92-00 23:15:13 29 65.8 1015.6 42492.0 5
52-92-00 23:15:21 29 65.8 1015.6 42451.0 10
52-92-00 23:15:29 29 65.8 1015.6 42574.0 5
52-92-00 23:15:38 29 65.8 1015.6 42656.0 10
52-92-00 23:15:46 29 65.8 1015.6 42615.0 5
52-92-00 23:15:54 29 65.8 1015.6 42615.0 17
52-92-00 23:16:03 29 65.8 1015.6 42656.0 12
52-92-00 23:16:11 29 65.7 1015.6 42656.0 7
52-92-00 23:16:19 29 65.8 1015.6 42615.0 5
52-92-00 23:16:28 29 65.7 1015.6 42615.0 5
52-92-00 23:16:36 29 65.7 1015.6 42656.0 12
52-92-00 23:16:44 29 65.8 1015.6 42656.0 7
52-92-00 23:16:53 29 65.7 1015.6 42492.0 17
52-92-00 23:17:01 29 65.7 1015.6 42698.0 7
52-92-00 23:17:10 29 65.7 1015.6 42533.0 32
52-92-00 23:17:18 29 65.7 1015.6 42656.0 5
52-92-00 23:17:26 29 65.7 1015.6 42615.0 10
52-92-00 23:17:35 29 65.7 1015.6 42533.0 5
52-92-00 23:17:43 29 65.7 1015.6 42615.0 7
52-92-00 23:17:51 29 65.7 1015.6 42656.0 7
52-92-00 23:18:00 29 65.7 1015.6 42656.0 32
52-92-00 23:18:08 29 65.7 1015.6 42492.0 12
52-92-00 23:18:17 29 65.7 1015.6 42656.0 12
52-92-00 23:18:25 29 65.7 1015.6 42533.0 7
52-92-00 23:18:33 29 65.7 1015.6 42574.0 7
52-92-00 23:18:42 29 65.7 1015.6 42656.0 7
52-92-00 23:18:50 29 65.7 1015.6 42698.0 7
52-92-00 23:18:59 29 65.7 1015.6 42492.0 10
52-92-00 23:19:07 29 65.7 1015.6 42574.0 5
52-92-00 23:19:15 29 65.7 1015.6 42492.0 7
52-92-00 23:19:24 29 65.7 1015.6 42492.0 5
52-92-00 23:19:32 29 65.7 1015.6 42451.0 5
52-92-00 23:19:41 29 65.7 1015.6 42574.0 5
52-92-00 23:19:49 29 65.7 1015.6 42410.0 20
52-92-00 23:19:57 29 65.7 1015.6 42329.0 10
52-92-00 23:20:06 29 65.7 1015.6 42492.0 5
52-92-00 23:20:14 29 65.7 1015.6 42410.0 5
52-92-00 23:20:23 29 65.7 1015.6 42492.0 5
52-92-00 23:20:31 29 65.7 1015.6 42451.0 7
52-92-00 23:20:39 29 65.7 1015.6 42533.0 10
52-92-00 23:20:48 29 65.7 1015.6 42492.0 7
52-92-00 23:20:56 29 65.7 1015.6 42615.0 7
52-92-00 23:21:05 29 65.7 1015.6 42533.0 12
52-92-00 23:21:13 29 65.7 1015.6 42533.0 7
52-92-00 23:21:21 29 65.7 1015.6 42615.0 7
52-92-00 23:21:30 29 65.7 1015.6 42656.0 5
52-92-00 23:21:38 29 65.7 1015.6 42739.0 5
52-92-00 23:21:46 29 65.7 1015.6 42656.0 5
52-92-00 23:21:55 29 65.7 1015.6 42492.0 10
52-92-00 23:22:03 29 65.7 1015.6 42656.0 7
52-92-00 23:22:11 29 65.7 1015.6 42533.0 5
52-92-00 23:22:20 29 65.7 1015.6 42739.0 5
52-92-00 23:22:28 29 65.7 1015.6 42533.0 7
52-92-00 23:22:37 29 65.7 1015.6 42574.0 5
52-92-00 23:22:45 29 65.7 1015.6 42574.0 10
52-92-00 23:22:53 29 65.7 1015.6 42615.0 7
52-92-00 23:23:02 29 65.7 1015.6 42739.0 10
52-92-00 23:23:10 29 65.7 1015.6 42492.0 5
52-92-00 23:23:18 29 65.7 1015.6 42574.0 15
52-92-00 23:23:27 29 65.7 1015.6 42492.0 5
52-92-00 23:23:35 29 65.7 1015.6 42533.0 5
52-92-00 23:23:44 29 65.7 1015.6 42574.0 12
52-92-00 23:23:52 29 65.7 1015.6 42451.0 7
52-92-00 23:24:00 29 65.7 1015.6 42451.0 7
52-92-00 23:24:09 29 65.7 1015.6 42492.0 5
52-92-00 23:24:17 29 65.7 1015.6 42615.0 10
52-92-00 23:24:25 29 65.7 1015.6 42369.0 12
52-92-00 23:24:34 29 65.7 1015.6 42410.0 7
52-92-00 23:24:42 29 65.7 1015.6 42574.0 5
52-92-00 23:24:51 29 65.7 1015.6 42533.0 5
52-92-00 23:24:59 29 65.7 1015.6 42533.0 7
52-92-00 23:25:08 29 65.7 1015.6 42615.0 5
52-92-00 23:25:16 29 65.7 1015.6 42492.0 10
52-92-00 23:25:24 29 65.7 1015.6 42329.0 12
52-92-00 23:25:33 29 65.7 1015.6 42207.0 5
52-92-00 23:25:41 29 65.7 1015.6 42451.0 5
52-92-00 23:25:50 29 65.7 1015.6 42410.0 7
52-92-00 23:25:58 29 65.7 1015.6 42451.0 5
52-92-00 23:26:07 29 65.7 1015.6 42410.0 12
52-92-00 23:26:15 29 65.7 1015.6 42492.0 5
52-92-00 23:26:23 29 65.7 1015.6 42492.0 5
52-92-00 23:26:32 29 65.7 1015.6 42533.0 10
52-92-00 23:26:40 29 65.7 1015.6 42574.0 10
52-92-00 23:26:48 29 65.7 1015.6 42533.0 10
52-92-00 23:26:57 29 65.7 1015.6 42492.0 7
52-92-00 23:27:05 29 65.6 1015.6 42410.0 5
52-92-00 23:27:13 29 65.6 1015.6 42656.0 7
52-92-00 23:27:22 29 65.6 1015.6 42574.0 7
52-92-00 23:27:30 29 65.7 1015.6 42533.0 7
52-92-00 23:27:38 29 65.7 1015.6 42492.0 12
52-92-00 23:27:47 29 65.6 1015.6 42533.0 10
52-92-00 23:27:55 29 65.6 1015.5 42451.0 7
52-92-00 23:28:04 29 65.7 1015.6 42698.0 15
52-92-00 23:28:12 29 65.6 1015.6 42574.0 5
52-92-00 23:28:20 29 65.6 1015.5 42533.0 12
52-92-00 23:28:29 29 65.7 1015.6 42533.0 10
52-92-00 23:28:37 29 65.6 1015.6 42492.0 10
52-92-00 23:28:45 29 65.6 1015.6 42492.0 12
52-92-00 23:28:54 29 65.6 1015.6 42533.0 7
52-92-00 23:29:02 29 65.6 1015.6 42533.0 5
52-92-00 23:29:11 29 65.6 1015.6 42574.0 10
52-92-00 23:29:19 29 65.6 1015.6 42451.0 12
52-92-00 23:29:27 29 65.6 1015.5 42574.0 7
52-92-00 23:29:36 29 65.6 1015.5 42410.0 5
52-92-00 23:29:44 29 65.6 1015.5 42615.0 5
52-92-00 23:29:53 29 65.6 1015.5 42492.0 15
52-92-00 23:30:01 29 65.6 1015.5 42492.0 5
52-92-00 23:30:09 29 65.6 1015.5 42369.0 7
52-92-00 23:30:18 29 65.6 1015.5 42451.0 5
52-92-00 23:30:26 29 65.6 1015.5 42369.0 5
52-92-00 23:30:35 29 65.6 1015.5 42451.0 7
52-92-00 23:30:43 29 65.6 1015.5 42410.0 7
52-92-00 23:30:51 29 65.6 1015.5 42533.0 7
52-92-00 23:31:00 29 65.6 1015.5 42369.0 12
52-92-00 23:31:08 29 65.6 1015.5 42451.0 5
52-92-00 23:31:17 29 65.6 1015.5 42492.0 5
52-92-00 23:31:25 29 65.6 1015.5 42410.0 10
52-92-00 23:31:34 29 65.6 1015.5 42248.0 10
52-92-00 23:31:42 29 65.6 1015.5 42492.0 7
52-92-00 23:31:50 29 65.6 1015.5 42492.0 22
52-92-00 23:31:59 29 65.6 1015.5 42780.0 12
52-92-00 23:32:07 29 65.6 1015.5 42533.0 7
52-92-00 23:32:15 29 65.6 1015.5 42615.0 7
52-92-00 23:32:24 29 65.6 1015.5 42533.0 5
52-92-00 23:32:32 29 65.6 1015.5 42615.0 7
52-92-00 23:32:40 29 65.6 1015.5 42615.0 10
52-92-00 23:32:49 29 65.6 1015.5 42739.0 5
52-92-00 23:32:57 29 65.6 1015.5 42329.0 5
52-92-00 23:33:05 29 65.6 1015.5 42533.0 12
52-92-00 23:33:14 29 65.6 1015.5 42533.0 5
52-92-00 23:33:22 29 65.6 1015.5 42533.0 12
52-92-00 23:33:31 29 65.6 1015.5 42533.0 5
52-92-00 23:33:39 29 65.6 1015.5 42451.0 7
52-92-00 23:33:47 29 65.6 1015.5 42451.0 5
52-92-00 23:33:56 29 65.6 1015.5 42410.0 7
52-92-00 23:34:04 29 65.6 1015.5 42533.0 7
52-92-00 23:34:12 29 65.6 1015.5 42288.0 5
52-92-00 23:34:21 29 65.6 1015.5 42451.0 7
52-92-00 23:34:29 29 65.6 1015.5 42451.0 7
52-92-00 23:34:38 29 65.6 1015.5 42410.0 12
52-92-00 23:34:46 29 65.6 1015.5 42451.0 5
52-92-00 23:34:54 29 65.6 1015.5 42451.0 5
52-92-00 23:35:03 29 65.6 1015.5 42369.0 10
52-92-00 23:35:11 29 65.6 1015.4 42410.0 7
52-92-00 23:35:20 29 65.6 1015.4 42369.0 12
52-92-00 23:35:28 29 65.6 1015.4 42410.0 5
52-92-00 23:35:36 29 65.6 1015.4 42369.0 5
52-92-00 23:35:45 29 65.6 1015.4 42288.0 12
52-92-00 23:35:53 29 65.6 1015.4 42288.0 5
52-92-00 23:36:02 29 65.6 1015.4 42410.0 10
52-92-00 23:36:10 29 65.5 1015.4 42207.0 12
52-92-00 23:36:18 29 65.6 1015.4 42329.0 7
52-92-00 23:36:27 29 65.6 1015.4 42369.0 5
52-92-00 23:36:35 29 65.6 1015.4 42288.0 7
52-92-00 23:36:44 29 65.6 1015.4 42248.0 7
52-92-00 23:36:52 29 65.6 1015.4 42288.0 10
52-92-00 23:37:01 29 65.6 1015.4 42288.0 22
52-92-00 23:37:09 29 65.6 1015.4 42451.0 10
52-92-00 23:37:17 29 65.6 1015.4 42369.0 5
52-92-00 23:37:26 29 65.6 1015.4 42369.0 10
52-92-00 23:37:34 29 65.5 1015.4 42410.0 5
52-92-00 23:37:42 29 65.5 1015.4 42410.0 7
52-92-00 23:37:51 29 65.5 1015.4 42127.0 7
52-92-00 23:37:59 29 65.5 1015.4 42369.0 5
52-92-00 23:38:07 29 65.5 1015.4 42248.0 5
52-92-00 23:38:16 29 65.5 1015.4 42288.0 7
52-92-00 23:38:24 29 65.6 1015.4 42451.0 7
52-92-00 23:38:32 29 65.5 1015.4 42329.0 7
52-92-00 23:38:41 29 65.6 1015.4 42451.0 7
52-92-00 23:38:49 29 65.5 1015.4 42410.0 7
52-92-00 23:38:58 29 65.5 1015.4 42451.0 5
52-92-00 23:39:06 29 65.5 1015.4 42248.0 5
52-92-00 23:39:14 29 65.5 1015.4 42574.0 15
52-92-00 23:39:23 29 65.5 1015.4 42410.0 7
